State,Model,Scenario,Year,Tmax_C
MEGHALAYA,GFDL,SSP245,2028,27.32425443
MEGHALAYA,GFDL,SSP245,2029,26.44290089
MEGHALAYA,GFDL,SSP245,2030,27.23919799
MEGHALAYA,GFDL,SSP245,2031,27.29974998
MEGHALAYA,GFDL,SSP245,2032,27.05280754
MEGHALAYA,GFDL,SSP245,2033,26.55474439
MEGHALAYA,GFDL,SSP245,2034,27.00782666
MEGHALAYA,GFDL,SSP245,2035,27.09617843
MEGHALAYA,GFDL,SSP245,2036,26.94764817
MEGHALAYA,GFDL,SSP245,2037,27.24156751
MEGHALAYA,GFDL,SSP245,2038,26.94305672
MEGHALAYA,GFDL,SSP245,2039,26.73546122
MEGHALAYA,GFDL,SSP245,2040,26.75060713
MEGHALAYA,GFDL,SSP245,2041,27.06338748
MEGHALAYA,GFDL,SSP245,2042,27.18937299
MEGHALAYA,GFDL,SSP245,2043,27.39256297
MEGHALAYA,GFDL,SSP245,2044,27.13980205
MEGHALAYA,GFDL,SSP245,2045,27.54400453
MEGHALAYA,GFDL,SSP245,2046,27.27569177
MEGHALAYA,GFDL,SSP245,2047,27.92634752
MEGHALAYA,GFDL,SSP245,2048,27.17028772
MEGHALAYA,GFDL,SSP245,2049,28.41058401
MEGHALAYA,GFDL,SSP245,2050,27.90532777
MEGHALAYA,GFDL,SSP245,2051,27.84814499
MEGHALAYA,GFDL,SSP245,2052,27.45023748
MEGHALAYA,GFDL,SSP245,2053,27.65738481
MEGHALAYA,GFDL,SSP245,2054,27.06479751
MEGHALAYA,GFDL,SSP245,2055,27.72936279
MEGHALAYA,GFDL,SSP245,2056,28.2087041
MEGHALAYA,GFDL,SSP245,2057,28.07483736
MEGHALAYA,GFDL,SSP245,2058,27.44653628
MEGHALAYA,GFDL,SSP245,2059,27.47979583
MEGHALAYA,GFDL,SSP245,2060,27.83164714
MEGHALAYA,GFDL,SSP245,2061,27.52963385
MEGHALAYA,GFDL,SSP245,2062,27.78005188
MEGHALAYA,GFDL,SSP245,2063,27.63342167
MEGHALAYA,GFDL,SSP245,2064,27.60680382
MEGHALAYA,GFDL,SSP245,2065,28.27466888
MEGHALAYA,GFDL,SSP245,2066,28.68613267
MEGHALAYA,GFDL,SSP245,2067,27.81475057
MEGHALAYA,GFDL,SSP245,2068,27.86251599
MEGHALAYA,GFDL,SSP245,2069,28.27855009
MEGHALAYA,GFDL,SSP245,2070,28.30057986
MEGHALAYA,GFDL,SSP245,2071,28.07218076
MEGHALAYA,GFDL,SSP245,2072,28.14304109
MEGHALAYA,GFDL,SSP245,2073,27.78751362
MEGHALAYA,GFDL,SSP245,2074,27.53974018
MEGHALAYA,GFDL,SSP245,2075,28.02681986
MEGHALAYA,GFDL,SSP245,2076,28.85228476
MEGHALAYA,GFDL,SSP245,2077,27.95008255
MEGHALAYA,GFDL,SSP245,2078,28.2427115
MEGHALAYA,GFDL,SSP245,2079,28.59877035
MEGHALAYA,GFDL,SSP245,2080,27.90377891
MEGHALAYA,GFDL,SSP245,2081,28.26069648
MEGHALAYA,GFDL,SSP245,2082,28.59807967
MEGHALAYA,GFDL,SSP245,2083,28.54185616
MEGHALAYA,GFDL,SSP245,2084,28.22855217
MEGHALAYA,GFDL,SSP245,2085,28.28056373
MEGHALAYA,GFDL,SSP245,2086,28.56096568
MEGHALAYA,GFDL,SSP245,2087,28.1134784
MEGHALAYA,GFDL,SSP245,2088,27.96397692
MEGHALAYA,GFDL,SSP245,2089,27.93859596
MEGHALAYA,GFDL,SSP245,2090,28.71066504
MEGHALAYA,GFDL,SSP245,2091,28.39338171
MEGHALAYA,GFDL,SSP245,2092,28.45640016
MEGHALAYA,GFDL,SSP245,2093,28.06360011
MEGHALAYA,GFDL,SSP245,2094,28.06352484
MEGHALAYA,GFDL,SSP245,2095,28.92670693
MEGHALAYA,GFDL,SSP245,2096,27.8093649
MEGHALAYA,GFDL,SSP245,2097,28.60085284
MEGHALAYA,GFDL,SSP245,2098,28.64085518
MEGHALAYA,GFDL,SSP245,2099,28.35228938
MEGHALAYA,GFDL,SSP245,2100,28.56924373
MEGHALAYA,GFDL,SSP585,2015,26.9246997
MEGHALAYA,GFDL,SSP585,2016,27.22054712
MEGHALAYA,GFDL,SSP585,2017,27.1210349
MEGHALAYA,GFDL,SSP585,2018,27.82620584
MEGHALAYA,GFDL,SSP585,2019,27.9276835
MEGHALAYA,GFDL,SSP585,2020,27.31355804
MEGHALAYA,GFDL,SSP585,2021,27.49229329
MEGHALAYA,GFDL,SSP585,2022,26.96414053
MEGHALAYA,GFDL,SSP585,2023,27.03727946
MEGHALAYA,GFDL,SSP585,2024,26.909154
MEGHALAYA,GFDL,SSP585,2025,26.53123123
MEGHALAYA,GFDL,SSP585,2026,26.82284549
MEGHALAYA,GFDL,SSP585,2027,26.75173694
MEGHALAYA,GFDL,SSP585,2028,26.74871353
MEGHALAYA,GFDL,SSP585,2029,26.67748039
MEGHALAYA,GFDL,SSP585,2030,26.53358014
MEGHALAYA,GFDL,SSP585,2031,26.83753758
MEGHALAYA,GFDL,SSP585,2032,26.91785397
MEGHALAYA,GFDL,SSP585,2033,27.21597717
MEGHALAYA,GFDL,SSP585,2034,26.93781861
MEGHALAYA,GFDL,SSP585,2035,26.67466876
MEGHALAYA,GFDL,SSP585,2036,27.29909563
MEGHALAYA,GFDL,SSP585,2037,26.62089105
MEGHALAYA,GFDL,SSP585,2038,26.61708
MEGHALAYA,GFDL,SSP585,2039,26.88015001
MEGHALAYA,GFDL,SSP585,2040,26.28957341
MEGHALAYA,GFDL,SSP585,2041,26.22808242
MEGHALAYA,GFDL,SSP585,2042,27.00852363
MEGHALAYA,GFDL,SSP585,2043,27.71319557
MEGHALAYA,GFDL,SSP585,2044,27.68282632
MEGHALAYA,GFDL,SSP585,2045,27.98389608
MEGHALAYA,GFDL,SSP585,2046,27.9865491
MEGHALAYA,GFDL,SSP585,2047,27.27203568
MEGHALAYA,GFDL,SSP585,2048,27.31401276
MEGHALAYA,GFDL,SSP585,2049,27.58328191
MEGHALAYA,GFDL,SSP585,2050,27.37784452
MEGHALAYA,GFDL,SSP585,2051,27.49505577
MEGHALAYA,GFDL,SSP585,2052,28.00680447
MEGHALAYA,GFDL,SSP585,2053,27.56160805
MEGHALAYA,GFDL,SSP585,2054,27.66559433
MEGHALAYA,GFDL,SSP585,2055,27.47655052
MEGHALAYA,GFDL,SSP585,2056,27.66989995
MEGHALAYA,GFDL,SSP585,2057,28.43812995
MEGHALAYA,GFDL,SSP585,2058,27.71680113
MEGHALAYA,GFDL,SSP585,2059,27.80759952
MEGHALAYA,GFDL,SSP585,2060,27.04850248
MEGHALAYA,GFDL,SSP585,2061,28.26692197
MEGHALAYA,GFDL,SSP585,2062,27.87174376
MEGHALAYA,GFDL,SSP585,2063,28.13549398
MEGHALAYA,GFDL,SSP585,2064,28.86556314
MEGHALAYA,GFDL,SSP585,2065,28.00302535
MEGHALAYA,GFDL,SSP585,2066,28.50098345
MEGHALAYA,GFDL,SSP585,2067,28.23051748
MEGHALAYA,GFDL,SSP585,2068,28.29101683
MEGHALAYA,GFDL,SSP585,2069,28.25615662
MEGHALAYA,GFDL,SSP585,2070,29.1692362
MEGHALAYA,GFDL,SSP585,2071,29.10268314
MEGHALAYA,GFDL,SSP585,2072,28.66053875
MEGHALAYA,GFDL,SSP585,2073,29.09771662
MEGHALAYA,GFDL,SSP585,2074,28.48388585
MEGHALAYA,GFDL,SSP585,2075,28.69730736
MEGHALAYA,GFDL,SSP585,2076,28.6449145
MEGHALAYA,GFDL,SSP585,2077,28.68256321
MEGHALAYA,GFDL,SSP585,2078,29.15714934
MEGHALAYA,GFDL,SSP585,2079,28.89220032
MEGHALAYA,GFDL,SSP585,2080,29.05104926
MEGHALAYA,GFDL,SSP585,2081,28.77064879
MEGHALAYA,GFDL,SSP585,2082,29.1740941
MEGHALAYA,GFDL,SSP585,2083,29.8033097
MEGHALAYA,GFDL,SSP585,2084,29.80989168
MEGHALAYA,GFDL,SSP585,2085,29.84000054
MEGHALAYA,GFDL,SSP585,2086,29.21013988
MEGHALAYA,GFDL,SSP585,2087,29.02487224
MEGHALAYA,GFDL,SSP585,2088,29.32098842
MEGHALAYA,GFDL,SSP585,2089,29.19679277
MEGHALAYA,GFDL,SSP585,2090,29.74999475
MEGHALAYA,GFDL,SSP585,2091,29.64499163
MEGHALAYA,GFDL,SSP585,2092,29.8880156
MEGHALAYA,GFDL,SSP585,2093,29.750066
MEGHALAYA,GFDL,SSP585,2094,30.49378435
MEGHALAYA,GFDL,SSP585,2095,30.34615287
MEGHALAYA,GFDL,SSP585,2096,30.15752792
MEGHALAYA,GFDL,SSP585,2097,29.74884585
MEGHALAYA,GFDL,SSP585,2098,30.36906498
MEGHALAYA,GFDL,SSP585,2099,30.48651969
MEGHALAYA,GFDL,SSP585,2100,30.67512483
MEGHALAYA,MPI,historical,1981,26.05784963
MEGHALAYA,MPI,historical,1982,26.91123748
MEGHALAYA,MPI,historical,1983,27.80514412
MEGHALAYA,MPI,historical,1984,27.70625595
MEGHALAYA,MPI,historical,1985,27.87018899
MEGHALAYA,MPI,historical,1986,26.88353809
MEGHALAYA,MPI,historical,1987,28.31084893
MEGHALAYA,MPI,historical,1988,27.46721605
MEGHALAYA,MPI,historical,1989,27.23347201
MEGHALAYA,MPI,historical,1990,26.50745844
MEGHALAYA,MPI,historical,1991,26.79420636
MEGHALAYA,MPI,historical,1992,26.3152125
MEGHALAYA,MPI,historical,1993,25.75948169
MEGHALAYA,MPI,historical,1994,27.05515745
MEGHALAYA,MPI,historical,1995,27.91894782
MEGHALAYA,MPI,historical,1996,27.53670037
MEGHALAYA,MPI,historical,1997,27.41496133
MEGHALAYA,MPI,historical,1998,28.29608187
MEGHALAYA,MPI,historical,1999,28.07498109
MEGHALAYA,MPI,historical,2000,26.60893742
MEGHALAYA,MPI,historical,2001,26.2595585
MEGHALAYA,MPI,historical,2002,26.98159281
MEGHALAYA,MPI,historical,2003,27.09082465
MEGHALAYA,MPI,historical,2004,27.66904308
MEGHALAYA,MPI,historical,2005,26.96989196
MEGHALAYA,MPI,historical,2006,26.61119356
MEGHALAYA,MPI,historical,2007,26.32751024
MEGHALAYA,MPI,historical,2008,27.02707978
MEGHALAYA,MPI,historical,2009,26.48903509
MEGHALAYA,MPI,historical,2010,27.69058519
MEGHALAYA,MPI,historical,2011,27.27669556
MEGHALAYA,MPI,historical,2012,27.44405327
MEGHALAYA,MPI,historical,2013,27.99189786
MEGHALAYA,MPI,historical,2014,27.84511212
MEGHALAYA,MPI,SSP245,2015,27.07789345
MEGHALAYA,MPI,SSP245,2016,26.39196308
MEGHALAYA,MPI,SSP245,2017,26.65830639
MEGHALAYA,MPI,SSP245,2018,26.37656139
MEGHALAYA,MPI,SSP245,2019,26.90502761
MEGHALAYA,MPI,SSP245,2020,27.33161572
MEGHALAYA,MPI,SSP245,2021,27.06468832
MEGHALAYA,MPI,SSP245,2022,27.24391178
MEGHALAYA,MPI,SSP245,2023,28.436665
MEGHALAYA,MPI,SSP245,2024,27.16034761
MEGHALAYA,MPI,SSP245,2025,26.50797403
MEGHALAYA,MPI,SSP245,2026,27.25275171
MEGHALAYA,MPI,SSP245,2027,27.49286642
MEGHALAYA,MPI,SSP245,2028,27.54184918
MEGHALAYA,MPI,SSP245,2029,25.57093431
MEGHALAYA,MPI,SSP245,2030,27.14107119
MEGHALAYA,MPI,SSP245,2031,27.9685696
MEGHALAYA,MPI,SSP245,2032,27.36405414
MEGHALAYA,MPI,SSP245,2033,26.98114096
MEGHALAYA,MPI,SSP245,2034,27.16356063
MEGHALAYA,MPI,SSP245,2035,27.02070476
MEGHALAYA,MPI,SSP245,2036,27.13169294
MEGHALAYA,MPI,SSP245,2037,27.17351874
MEGHALAYA,MPI,SSP245,2038,27.59957266
MEGHALAYA,MPI,SSP245,2039,27.33103516
MEGHALAYA,MPI,SSP245,2040,26.96533759
MEGHALAYA,MPI,SSP245,2041,27.72480321
MEGHALAYA,MPI,SSP245,2042,27.36032042
MEGHALAYA,MPI,SSP245,2043,27.41259313
MEGHALAYA,MPI,SSP245,2044,27.66270169
MEGHALAYA,MPI,SSP245,2045,28.15505626
MEGHALAYA,MPI,SSP245,2046,27.99238271
MEGHALAYA,MPI,SSP245,2047,26.42827367
MEGHALAYA,MPI,SSP245,2048,27.38853906
MEGHALAYA,MPI,SSP245,2049,27.72469573
MEGHALAYA,MPI,SSP245,2050,27.7463216
MEGHALAYA,MPI,SSP245,2051,27.74993092
MEGHALAYA,MPI,SSP245,2052,27.60403576
MEGHALAYA,MPI,SSP245,2053,27.75705871
MEGHALAYA,MPI,SSP245,2054,27.27098343
MEGHALAYA,MPI,SSP245,2055,27.79392565
MEGHALAYA,MPI,SSP245,2056,28.10071676
MEGHALAYA,MPI,SSP245,2057,28.21490134
MEGHALAYA,MPI,SSP245,2058,27.63636451
MEGHALAYA,MPI,SSP245,2059,28.09146176
MEGHALAYA,MPI,SSP245,2060,28.2270674
MEGHALAYA,MPI,SSP245,2061,28.33167204
MEGHALAYA,MPI,SSP245,2062,28.28339051
MEGHALAYA,MPI,SSP245,2063,29.06679464
MEGHALAYA,MPI,SSP245,2064,27.91301213
MEGHALAYA,MPI,SSP245,2065,28.11450439
MEGHALAYA,MPI,SSP245,2066,27.44092088
MEGHALAYA,MPI,SSP245,2067,26.98589537
MEGHALAYA,MPI,SSP245,2068,28.47837206
MEGHALAYA,MPI,SSP245,2069,28.03980402
MEGHALAYA,MPI,SSP245,2070,28.1534046
MEGHALAYA,MPI,SSP245,2071,29.6653248
MEGHALAYA,MPI,SSP245,2072,29.01383851
MEGHALAYA,MPI,SSP245,2073,29.12575555
MEGHALAYA,MPI,SSP245,2074,29.25106744
MEGHALAYA,MPI,SSP245,2075,29.17122843
MEGHALAYA,MPI,SSP245,2076,28.3444626
MEGHALAYA,MPI,SSP245,2077,28.76528599
MEGHALAYA,MPI,SSP245,2078,28.8094687
MEGHALAYA,MPI,SSP245,2079,28.70636521
MEGHALAYA,MPI,SSP245,2080,28.54362447
MEGHALAYA,MPI,SSP245,2081,29.17435967
MEGHALAYA,MPI,SSP245,2082,28.99527999
MEGHALAYA,MPI,SSP245,2083,27.89170617
MEGHALAYA,MPI,SSP245,2084,28.51172342
MEGHALAYA,MPI,SSP245,2085,28.17724367
MEGHALAYA,MPI,SSP245,2086,28.88098017
MEGHALAYA,MPI,SSP245,2087,28.4815714
MEGHALAYA,MPI,SSP245,2088,28.28656253
MEGHALAYA,MPI,SSP245,2089,29.13314678
MEGHALAYA,MPI,SSP245,2090,29.87074171
MEGHALAYA,MPI,SSP245,2091,29.2597184
MEGHALAYA,MPI,SSP245,2092,28.43511999
MEGHALAYA,MPI,SSP245,2093,28.26922265
MEGHALAYA,MPI,SSP245,2094,28.83672922
MEGHALAYA,MPI,SSP245,2095,28.545352
MEGHALAYA,MPI,SSP245,2096,29.45229263
MEGHALAYA,MPI,SSP245,2097,27.94069497
MEGHALAYA,MPI,SSP245,2098,28.17093732
MEGHALAYA,MPI,SSP245,2099,28.58829397
MEGHALAYA,MPI,SSP245,2100,28.76239857
MEGHALAYA,MPI,SSP585,2015,27.44387568
MEGHALAYA,MPI,SSP585,2016,27.81632411
MEGHALAYA,MPI,SSP585,2017,26.9587374
MEGHALAYA,MPI,SSP585,2018,26.06893616
MEGHALAYA,MPI,SSP585,2019,26.15214714
MEGHALAYA,MPI,SSP585,2020,26.44639956
MEGHALAYA,MPI,SSP585,2021,26.60372755
MEGHALAYA,MPI,SSP585,2022,26.39988683
MEGHALAYA,MPI,SSP585,2023,26.95069758
MEGHALAYA,MPI,SSP585,2024,27.48777454
MEGHALAYA,MPI,SSP585,2025,26.69623135
MEGHALAYA,MPI,SSP585,2026,27.13547246
MEGHALAYA,MPI,SSP585,2027,27.56626639
MEGHALAYA,MPI,SSP585,2028,26.95053919
MEGHALAYA,MPI,SSP585,2029,27.24321192
MEGHALAYA,MPI,SSP585,2030,26.71051741
MEGHALAYA,MPI,SSP585,2031,27.2556781
MEGHALAYA,MPI,SSP585,2032,27.10070527
MEGHALAYA,MPI,SSP585,2033,27.23809859
MEGHALAYA,MPI,SSP585,2034,26.88964538
MEGHALAYA,MPI,SSP585,2035,26.99100841
MEGHALAYA,MPI,SSP585,2036,27.18311844
MEGHALAYA,MPI,SSP585,2037,26.55174199
MEGHALAYA,MPI,SSP585,2038,27.9090434
MEGHALAYA,MPI,SSP585,2039,27.02540049
MEGHALAYA,MPI,SSP585,2040,26.4086789
MEGHALAYA,MPI,SSP585,2041,27.08555071
MEGHALAYA,MPI,SSP585,2042,27.17309831
MEGHALAYA,MPI,SSP585,2043,26.90169289
MEGHALAYA,MPI,SSP585,2044,26.94811317
MEGHALAYA,MPI,SSP585,2045,26.91981921
MEGHALAYA,MPI,SSP585,2046,27.74955133
MEGHALAYA,MPI,SSP585,2047,27.33270022
MEGHALAYA,MPI,SSP585,2048,28.0278383
MEGHALAYA,MPI,SSP585,2049,27.48414772
MEGHALAYA,MPI,SSP585,2050,28.02177824
MEGHALAYA,MPI,SSP585,2051,27.6563257
MEGHALAYA,MPI,SSP585,2052,28.67645772
MEGHALAYA,MPI,SSP585,2053,28.26451878
MEGHALAYA,MPI,SSP585,2054,28.14982879
MEGHALAYA,MPI,SSP585,2055,28.67444101
MEGHALAYA,MPI,SSP585,2056,28.85613594
MEGHALAYA,MPI,SSP585,2057,28.27572095
MEGHALAYA,MPI,SSP585,2058,28.85548375
MEGHALAYA,MPI,SSP585,2059,28.74775348
MEGHALAYA,MPI,SSP585,2060,28.00973444
MEGHALAYA,MPI,SSP585,2061,27.99362478
MEGHALAYA,MPI,SSP585,2062,29.13043681
MEGHALAYA,MPI,SSP585,2063,29.37882242
MEGHALAYA,MPI,SSP585,2064,27.71102443
MEGHALAYA,MPI,SSP585,2065,28.66263935
MEGHALAYA,MPI,SSP585,2066,28.5613714
MEGHALAYA,MPI,SSP585,2067,28.9727688
MEGHALAYA,MPI,SSP585,2068,28.39045878
MEGHALAYA,MPI,SSP585,2069,28.77178242
MEGHALAYA,MPI,SSP585,2070,28.51212044
MEGHALAYA,MPI,SSP585,2071,29.2785579
MEGHALAYA,MPI,SSP585,2072,28.95350646
MEGHALAYA,MPI,SSP585,2073,29.21485341
MEGHALAYA,MPI,SSP585,2074,29.30607241
MEGHALAYA,MPI,SSP585,2075,29.03968669
MEGHALAYA,MPI,SSP585,2076,29.40516448
MEGHALAYA,MPI,SSP585,2077,30.73481611
MEGHALAYA,MPI,SSP585,2078,30.59446108
MEGHALAYA,MPI,SSP585,2079,29.87592059
MEGHALAYA,MPI,SSP585,2080,29.72445814
MEGHALAYA,MPI,SSP585,2081,29.95121086
MEGHALAYA,MPI,SSP585,2082,29.62047946
MEGHALAYA,MPI,SSP585,2083,29.70798849
MEGHALAYA,MPI,SSP585,2084,29.86506131
MEGHALAYA,MPI,SSP585,2085,30.345636
MEGHALAYA,MPI,SSP585,2086,30.77002702
MEGHALAYA,MPI,SSP585,2087,30.28849651
MEGHALAYA,MPI,SSP585,2088,30.50701172
MEGHALAYA,MPI,SSP585,2089,30.92701009
MEGHALAYA,MPI,SSP585,2090,31.2266861
MEGHALAYA,MPI,SSP585,2091,30.54439566
MEGHALAYA,MPI,SSP585,2092,30.97642274
MEGHALAYA,MPI,SSP585,2093,30.96547936
MEGHALAYA,MPI,SSP585,2094,30.68718235
MEGHALAYA,MPI,SSP585,2095,30.69577121
MEGHALAYA,MPI,SSP585,2096,30.15030402
MEGHALAYA,MPI,SSP585,2097,30.22481682
MEGHALAYA,MPI,SSP585,2098,30.63620261
MEGHALAYA,MPI,SSP585,2099,30.90790583
MEGHALAYA,MPI,SSP585,2100,31.11129061
MEGHALAYA,MRI,historical,1981,26.91802739
MEGHALAYA,MRI,historical,1982,27.28743844
MEGHALAYA,MRI,historical,1983,27.33760748
MEGHALAYA,MRI,historical,1984,27.74978968
MEGHALAYA,MRI,historical,1985,27.71857679
MEGHALAYA,MRI,historical,1986,27.73870596
MEGHALAYA,MRI,historical,1987,28.65226505
MEGHALAYA,MRI,historical,1988,27.00907366
MEGHALAYA,MRI,historical,1989,27.05217265
MEGHALAYA,MRI,historical,1990,27.50101456
MEGHALAYA,MRI,historical,1991,26.71812886
MEGHALAYA,MRI,historical,1992,26.74634828
MEGHALAYA,MRI,historical,1993,27.03262472
MEGHALAYA,MRI,historical,1994,27.18256033
MEGHALAYA,MRI,historical,1995,26.68960693
MEGHALAYA,MRI,historical,1996,27.71157602
MEGHALAYA,MRI,historical,1997,27.50852055
MEGHALAYA,MRI,historical,1998,26.46633327
MEGHALAYA,MRI,historical,1999,26.92734674
MEGHALAYA,MRI,historical,2000,27.37824863
MEGHALAYA,MRI,historical,2001,26.98930866
MEGHALAYA,MRI,historical,2002,26.65294975
MEGHALAYA,MRI,historical,2003,26.891416
MEGHALAYA,MRI,historical,2004,26.40850923
MEGHALAYA,MRI,historical,2005,26.84237367
MEGHALAYA,MRI,historical,2006,27.21452007
MEGHALAYA,MRI,historical,2007,27.20044975
MEGHALAYA,MRI,historical,2008,26.85216634
MEGHALAYA,MRI,historical,2009,26.77225314
MEGHALAYA,MRI,historical,2010,27.4405284
MEGHALAYA,MRI,historical,2011,27.26332285
MEGHALAYA,MRI,historical,2012,27.69683628
MEGHALAYA,MRI,historical,2013,27.17888149
MEGHALAYA,MRI,historical,2014,26.98372479
MEGHALAYA,MRI,SSP245,2015,27.68965269
MEGHALAYA,MRI,SSP245,2016,27.37303317
MEGHALAYA,MRI,SSP245,2017,27.62079193
MEGHALAYA,MRI,SSP245,2018,28.0135316
MEGHALAYA,MRI,SSP245,2019,27.02048772
MEGHALAYA,MRI,SSP245,2020,27.22436472
MEGHALAYA,MRI,SSP245,2021,27.35378332
MEGHALAYA,MRI,SSP245,2022,27.11429901
MEGHALAYA,MRI,SSP245,2023,27.6876977
MEGHALAYA,MRI,SSP245,2024,27.59141429
MEGHALAYA,MRI,SSP245,2025,27.87939627
MEGHALAYA,MRI,SSP245,2026,28.49517915
MEGHALAYA,MRI,SSP245,2027,28.02134253
MEGHALAYA,MRI,SSP245,2028,27.18263476
MEGHALAYA,MRI,SSP245,2029,27.80518089
MEGHALAYA,MRI,SSP245,2030,27.49318018
MEGHALAYA,MRI,SSP245,2031,27.50499757
MEGHALAYA,MRI,SSP245,2032,27.90200612
MEGHALAYA,MRI,SSP245,2033,28.00663199
MEGHALAYA,MRI,SSP245,2034,27.76333944
MEGHALAYA,MRI,SSP245,2035,28.12357577
MEGHALAYA,MRI,SSP245,2036,29.02968177
MEGHALAYA,MRI,SSP245,2037,28.55355609
MEGHALAYA,MRI,SSP245,2038,28.12200517
MEGHALAYA,MRI,SSP245,2039,28.61681419
MEGHALAYA,MRI,SSP245,2040,28.46812831
MEGHALAYA,MRI,SSP245,2041,27.76833313
MEGHALAYA,MRI,SSP245,2042,28.51542522
MEGHALAYA,MRI,SSP245,2043,27.91462575
MEGHALAYA,MRI,SSP245,2044,28.29222754
MEGHALAYA,MRI,SSP245,2045,28.40470371
MEGHALAYA,MRI,SSP245,2046,29.09871131
MEGHALAYA,MRI,SSP245,2047,28.7249756
MEGHALAYA,MRI,SSP245,2048,29.04876756
MEGHALAYA,MRI,SSP245,2049,28.23134991
MEGHALAYA,MRI,SSP245,2050,28.29218668
MEGHALAYA,MRI,SSP245,2051,28.29667305
MEGHALAYA,MRI,SSP245,2052,28.88026506
MEGHALAYA,MRI,SSP245,2053,28.83767189
MEGHALAYA,MRI,SSP245,2054,28.4134414
MEGHALAYA,MRI,SSP245,2055,28.38225948
MEGHALAYA,MRI,SSP245,2056,28.43858767
MEGHALAYA,MRI,SSP245,2057,29.10568758
MEGHALAYA,MRI,SSP245,2058,28.83067367
MEGHALAYA,MRI,SSP245,2059,28.77075038
MEGHALAYA,MRI,SSP245,2060,28.99763129
MEGHALAYA,MRI,SSP245,2061,29.55393507
MEGHALAYA,MRI,SSP245,2062,29.43624686
MEGHALAYA,MRI,SSP245,2063,28.30887796
MEGHALAYA,MRI,SSP245,2064,28.72033118
MEGHALAYA,MRI,SSP245,2065,28.68932096
MEGHALAYA,MRI,SSP245,2066,29.28729852
MEGHALAYA,MRI,SSP245,2067,28.76258834
MEGHALAYA,MRI,SSP245,2068,28.94423568
MEGHALAYA,MRI,SSP245,2069,29.84647343
MEGHALAYA,MRI,SSP245,2070,28.26574583
MEGHALAYA,MRI,SSP245,2071,29.25514044
MEGHALAYA,MRI,SSP245,2072,29.5398624
MEGHALAYA,MRI,SSP245,2073,28.56195573
MEGHALAYA,MRI,SSP245,2074,29.29081696
MEGHALAYA,MRI,SSP245,2075,29.24225309
MEGHALAYA,MRI,SSP245,2076,29.37912355
MEGHALAYA,MRI,SSP245,2077,29.61576253
MEGHALAYA,MRI,SSP245,2078,29.14411626
MEGHALAYA,MRI,SSP245,2079,28.71107595
MEGHALAYA,MRI,SSP245,2080,29.94161445
MEGHALAYA,MRI,SSP245,2081,30.3089859
MEGHALAYA,MRI,SSP245,2082,28.63694744
MEGHALAYA,MRI,SSP245,2083,28.51347152
MEGHALAYA,MRI,SSP245,2084,28.83826467
MEGHALAYA,MRI,SSP245,2085,30.02820015
MEGHALAYA,MRI,SSP245,2086,30.11456694
MEGHALAYA,MRI,SSP245,2087,28.95724261
MEGHALAYA,MRI,SSP245,2088,29.4272625
MEGHALAYA,MRI,SSP245,2089,29.51140811
MEGHALAYA,MRI,SSP245,2090,29.37698666
MEGHALAYA,MRI,SSP245,2091,29.2653829
MEGHALAYA,MRI,SSP245,2092,29.09232365
MEGHALAYA,MRI,SSP245,2093,30.15849895
MEGHALAYA,MRI,SSP245,2094,29.23540528
MEGHALAYA,MRI,SSP245,2095,29.65294309
MEGHALAYA,MRI,SSP245,2096,29.50704513
MEGHALAYA,MRI,SSP245,2097,29.25843217
MEGHALAYA,MRI,SSP245,2098,29.85837963
MEGHALAYA,MRI,SSP245,2099,28.83570501
MEGHALAYA,MRI,SSP245,2100,29.12368398
MEGHALAYA,MRI,SSP585,2015,26.54228644
MEGHALAYA,MRI,SSP585,2016,26.62997909
MEGHALAYA,MRI,SSP585,2017,27.34496966
MEGHALAYA,MRI,SSP585,2018,27.81928494
MEGHALAYA,MRI,SSP585,2019,26.48906665
MEGHALAYA,MRI,SSP585,2020,27.66174615
MEGHALAYA,MRI,SSP585,2021,27.32185006
MEGHALAYA,MRI,SSP585,2022,27.0723016
MEGHALAYA,MRI,SSP585,2023,27.79279344
MEGHALAYA,MRI,SSP585,2024,27.31965328
MEGHALAYA,MRI,SSP585,2025,27.3763357
MEGHALAYA,MRI,SSP585,2026,27.49035706
MEGHALAYA,MRI,SSP585,2027,27.26601398
MEGHALAYA,MRI,SSP585,2028,27.4508096
MEGHALAYA,MRI,SSP585,2029,28.60461981
MEGHALAYA,MRI,SSP585,2030,27.87330748
MEGHALAYA,MRI,SSP585,2031,27.71189683
MEGHALAYA,MRI,SSP585,2032,28.12330792
MEGHALAYA,MRI,SSP585,2033,28.25764095
MEGHALAYA,MRI,SSP585,2034,28.29740039
MEGHALAYA,MRI,SSP585,2035,28.51880848
MEGHALAYA,MRI,SSP585,2036,27.45295042
MEGHALAYA,MRI,SSP585,2037,27.77467878
MEGHALAYA,MRI,SSP585,2038,27.86590946
MEGHALAYA,MRI,SSP585,2039,28.59309115
MEGHALAYA,MRI,SSP585,2040,28.29224918
MEGHALAYA,MRI,SSP585,2041,28.43460107
MEGHALAYA,MRI,SSP585,2042,28.07806966
MEGHALAYA,MRI,SSP585,2043,28.68346992
MEGHALAYA,MRI,SSP585,2044,29.02058818
MEGHALAYA,MRI,SSP585,2045,28.89035397
MEGHALAYA,MRI,SSP585,2046,29.93829796
